Dataset,Feature,N,Skewness,Kurtosis,Shapiro_Wilk_Stat,Shapiro_Wilk_pvalue,Anderson_Darling_Stat,AD_Is_Gaussian_5pct,DAgostino_K2_Stat,DAgostino_K2_pvalue,Practically_Normal,Formal_Consensus,Approx_Gaussian
MIMIC-IV,T_Amp_aVL_count,407446,0.8883875138143162,1.0545099654317696,0.9482124898685549,8.79636232796176e-39,5727.42975444044,False,48665.906689542295,0.0,True,False,True
MIMIC-IV,T_Amp_aVL_iqr,407446,375.0959058532217,172163.51967464612,0.4201961562964608,2.2022657859284132e-83,115684.96222466347,False,2368807.423257624,0.0,False,False,False
MIMIC-IV,T_Amp_aVR,407446,-165.03276611164793,73022.28784846127,0.9328516258831908,9.5868047452046e-43,21986.17976821825,False,1888586.0719343757,0.0,False,False,False
MIMIC-IV,T_Amp_aVR_count,407446,0.8883875138143162,1.0545099654317696,0.9482124898685549,8.79636232796176e-39,5727.42975444044,False,48665.906689542295,0.0,True,False,True
MIMIC-IV,T_Amp_aVR_iqr,407446,487.4909935294866,272603.89805273816,0.49504320428646764,2.3115916888434832e-80,120541.47235971992,False,2535345.439987667,0.0,False,False,False
PTB-XL,QRS_Dur_Global,21799,0.9707934812225494,2.1620424927499666,0.9495622824827157,2.1674742597111408e-38,265.7403825893671,False,3568.6728624142306,0.0,True,False,True
PTB-XL,QRS_Dur_Global_count,21799,1.256657980879656,3.139262714544757,0.917875930920314,5.9203372886128826e-46,411.3419116626683,False,5193.635653363768,0.0,True,False,True
PTB-XL,QRS_Dur_Global_iqr,21799,1.9043189747058558,12.083248956679913,0.9007106936039283,4.327161701645355e-49,238.43702310002482,False,10279.055501413648,0.0,False,False,False
PTB-XL,Q_Amp_I,21799,-2.377314981958638,246.97069497389654,0.7213728694675031,5.136206892122355e-68,1650.51190808697,False,17694.96106908937,0.0,False,False,False
PTB-XL,Q_Amp_II,21799,3.091218715917151,23.739395187227238,0.7206390968239078,4.5535495223880276e-68,1654.900870090365,False,15784.058813484437,0.0,False,False,False
PTB-XL,Q_Amp_III,21799,1.2362305812332273,54.525880505781295,0.8684437960099792,6.157444045866185e-54,377.9058760810731,False,10900.96365077157,0.0,False,False,False
PTB-XL,Q_Amp_III_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,Q_Amp_III_iqr,21799,7.084349156753616,89.10469111093626,0.5478448801701308,5.458122070563536e-78,2562.735643702643,False,28107.22754309486,0.0,False,False,False
PTB-XL,Q_Amp_II_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,Q_Amp_II_iqr,21799,8.808566082183734,139.25562232504484,0.37759022252772245,5.900492447801911e-85,2872.755424039322,False,31979.411282351386,0.0,False,False,False
PTB-XL,Q_Amp_I_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,Q_Amp_I_iqr,21799,21.396252189628992,1252.6351471793453,0.45090694805803444,3.460843918229868e-82,3070.7922087425977,False,49787.63705371892,0.0,False,False,False
PTB-XL,Q_Amp_V1,21799,1.1870557478532486,36.441247963767154,0.8980462927423796,1.5493135779766657e-49,494.8502497156951,False,9897.764599687638,0.0,False,False,False
PTB-XL,Q_Amp_V1_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,Q_Amp_V1_iqr,21799,10.52334956758986,273.1139838359738,0.424956570634327,3.347068022942834e-83,3415.32211224785,False,35697.81884399087,0.0,False,False,False
PTB-XL,Q_Amp_V2,21799,0.8253732192655145,2.0762764541224827,0.9636319894507708,1.0333699283968687e-33,180.26580035857478,False,2969.3152949517576,0.0,True,False,True
PTB-XL,Q_Amp_V2_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,Q_Amp_V2_iqr,21799,6.521936558594794,69.4815136970431,0.48092200270664254,5.829214502171884e-81,3088.255143485876,False,26532.846478845287,0.0,False,False,False
PTB-XL,Q_Amp_V3,21799,0.9994813787561376,1.305252207495176,0.9203287816363864,1.8341388068934725e-45,594.6501238544442,False,3182.708977602132,0.0,True,False,True
PTB-XL,Q_Amp_V3_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,Q_Amp_V3_iqr,21799,6.68722334926321,69.79818704790934,0.45729860317849735,6.24323195801629e-82,3160.678661493803,False,26877.20930174154,0.0,False,False,False
PTB-XL,Q_Amp_V4,21798,1.4082195285508448,24.960401803563013,0.7148207088322946,1.7692360623699382e-68,2468.6031061315007,False,9966.9323510672,0.0,False,False,False
PTB-XL,Q_Amp_V4_count,21799,1.2752445869861584,3.2118341758079536,0.9151182579682886,1.715289374020128e-46,425.3404114402729,False,5301.577031319352,0.0,True,False,True
PTB-XL,Q_Amp_V4_iqr,21798,12.969424813028288,402.2856525359653,0.4309379681837264,5.6877588587268e-83,3518.418018765984,False,39591.213912558844,0.0,False,False,False
PTB-XL,Q_Amp_V5,21798,2.317136296583827,78.87053735536986,0.6077227864904271,5.44337944427135e-75,2683.165236292909,False,15651.11241494504,0.0,False,False,False
PTB-XL,Q_Amp_V5_count,21799,1.2752445869861584,3.2118341758079536,0.9151182579682886,1.715289374020128e-46,425.3404114402729,False,5301.577031319352,0.0,True,False,True
PTB-XL,Q_Amp_V5_iqr,21798,30.790076590552584,2241.496104640276,0.42864370170674204,4.638401860609412e-83,3590.277295981781,False,57570.674197691864,0.0,False,False,False
PTB-XL,Q_Amp_V6,21798,3.9773174123424075,29.65564137515379,0.6527867102894102,1.836052498725e-72,1882.8277048422424,False,18836.060688036738,0.0,False,False,False
PTB-XL,Q_Amp_V6_count,21799,1.2752445869861584,3.2118341758079536,0.9151182579682886,1.715289374020128e-46,425.3404114402729,False,5301.577031319352,0.0,True,False,True
PTB-XL,Q_Amp_V6_iqr,21798,7.193054836842435,95.62583669980015,0.4212621719295716,2.4180606640745744e-83,3125.80043134671,False,28440.532383742924,0.0,False,False,False
PTB-XL,Q_Amp_aVF,21799,3.3632697005528898,45.747673722336714,0.8560652960896233,1.551677351073266e-55,822.7867464178125,False,17980.784525800038,0.0,False,False,False
PTB-XL,Q_Amp_aVF_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,Q_Amp_aVF_iqr,21799,8.331650330859583,121.22574821272477,0.45031110476943326,3.2766302861048525e-82,2779.83977696699,False,30934.040520045106,0.0,False,False,False
PTB-XL,Q_Amp_aVL,21799,-1.466131085082069,125.05348285769361,0.8107983074231595,1.519371678021306e-60,929.6353443056505,False,13296.681937167072,0.0,False,False,False
PTB-XL,Q_Amp_aVL_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,Q_Amp_aVL_iqr,21799,7.885229657192877,124.74183219918173,0.4702611283082577,2.1045192123785564e-81,2733.3972452942944,False,30186.221256507844,0.0,False,False,False
PTB-XL,Q_Amp_aVR,21799,-0.42271987587977533,73.91071801492063,0.7216058237641836,5.3366475826722234e-68,1244.2765188204503,False,8569.814584972672,0.0,False,False,False
PTB-XL,Q_Amp_aVR_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,Q_Amp_aVR_iqr,21799,9.760547083462539,221.65924339818892,0.40171385262292336,4.457280990262198e-84,2427.571567199968,False,34236.44528104082,0.0,False,False,False
PTB-XL,RR_Mean_Global,21799,0.2975833591130854,0.7603679735149544,0.9972647166482784,7.376076654952943e-08,14.232577508191753,False,593.3457052484374,1.4342246247754704e-129,True,False,True
PTB-XL,RR_Mean_Global_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,RR_Mean_Global_iqr,21799,4.62553873267622,31.787787119120964,0.5312050854019679,9.215581382310784e-79,2954.489180242839,False,20682.26264078186,0.0,False,False,False
PTB-XL,R_Amp_I,21799,-0.07356688667186898,6.105024053939468,0.9596174242058065,3.5565549429385293e-35,195.56339143888908,False,2793.662639400354,0.0,True,False,True
PTB-XL,R_Amp_II,21799,-0.5329158662465319,2.548723863025433,0.9449325743359298,1.0607165125740499e-39,502.7569327342135,False,2222.022689935676,0.0,True,False,True
PTB-XL,R_Amp_III,21799,-0.05169256789872086,0.6812335105411522,0.9877252141877633,1.8772607257749234e-20,102.1888707618491,False,250.91412390704983,3.2710733124078504e-55,True,False,True
PTB-XL,R_Amp_III_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,R_Amp_III_iqr,21799,10.367662347761897,161.01318564147556,0.3561332413473399,1.0332689624012187e-85,3472.4880987760116,False,34694.27178358457,0.0,False,False,False
PTB-XL,R_Amp_II_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,R_Amp_II_iqr,21799,14.034864073855188,305.3034014880698,0.23075301611592258,9.680304161593742e-90,4315.142969599816,False,40579.044851528975,0.0,False,False,False
PTB-XL,R_Amp_I_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,R_Amp_I_iqr,21799,12.404916977060257,255.62593275180365,0.3059587734175824,2.1219843385760734e-87,3289.651600756257,False,38260.23911139726,0.0,False,False,False
PTB-XL,R_Amp_V1,21799,0.07636947554250262,4.849322879365619,0.9129043626273926,6.496302117623103e-47,478.182469131636,False,2357.9579389690084,0.0,True,False,True
PTB-XL,R_Amp_V1_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,R_Amp_V1_iqr,21799,9.017436639013383,139.48760057332652,0.3976290919575872,3.1494901221488807e-84,3278.2896073343036,False,32331.442104136517,0.0,False,False,False
PTB-XL,R_Amp_V2,21799,0.29726028869797394,2.183276653644569,0.9367487417066874,8.157472826879776e-42,539.6469520335922,False,1420.722646554574,3.11886906789986e-309,True,False,True
PTB-XL,R_Amp_V2_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,R_Amp_V2_iqr,21799,9.761479714507265,137.3416955513083,0.33626438328452257,2.151725225142639e-86,3662.0780332987742,False,33508.4694216593,0.0,False,False,False
PTB-XL,R_Amp_V3,21799,0.059295655376221515,-0.2268134721382018,0.9552592896220017,1.2227281856120873e-36,498.00298452615243,False,72.17671744073279,2.1233664291860976e-16,True,False,True
PTB-XL,R_Amp_V3_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,R_Amp_V3_iqr,21799,9.550853808755516,133.13041682069579,0.3170764572654319,4.91250238938816e-87,4071.6710690913606,False,33124.2761018496,0.0,False,False,False
PTB-XL,R_Amp_V4,21798,-0.6433564360285687,0.5903923034194158,0.9408711673797093,8.851028523129696e-41,659.3476618557543,False,1461.1448974413574,0.0,True,False,True
PTB-XL,R_Amp_V4_count,21799,1.2752445869861584,3.2118341758079536,0.9151182579682886,1.715289374020128e-46,425.3404114402729,False,5301.577031319352,0.0,True,False,True
PTB-XL,R_Amp_V4_iqr,21798,7.943511586702401,88.98801041465708,0.41746184344445614,1.733932907880205e-83,3339.527872253253,False,29712.319666586234,0.0,False,False,False
PTB-XL,R_Amp_V5,21798,-0.9634748591062378,10.60778323357852,0.9370079039619023,9.441055796268603e-42,500.1725424897231,False,6358.981130885098,0.0,False,False,False
PTB-XL,R_Amp_V5_count,21799,1.2752445869861584,3.2118341758079536,0.9151182579682886,1.715289374020128e-46,425.3404114402729,False,5301.577031319352,0.0,True,False,True
PTB-XL,R_Amp_V5_iqr,21798,26.681261775187174,1699.864272011388,0.4749599011066018,3.290103585051447e-81,3536.798706976908,False,54401.41684539731,0.0,False,False,False
PTB-XL,R_Amp_V6,21798,-0.26075382829908195,3.756210955785864,0.9462558307991245,2.4593639576148937e-39,314.704987665129,False,2130.415692632709,0.0,True,False,True
PTB-XL,R_Amp_V6_count,21799,1.2752445869861584,3.2118341758079536,0.9151182579682886,1.715289374020128e-46,425.3404114402729,False,5301.577031319352,0.0,True,False,True
PTB-XL,R_Amp_V6_iqr,21798,7.843665823922168,102.45824108990455,0.4240410745808356,3.087464475636744e-83,3132.086704617206,False,29777.714873585806,0.0,False,False,False
PTB-XL,R_Amp_aVF,21799,-0.3072490195657192,0.4626938817503259,0.9838595741122077,1.8233018247766545e-23,132.2439218907748,False,458.75179734743205,2.4172018858597305e-100,True,False,True
PTB-XL,R_Amp_aVF_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,R_Amp_aVF_iqr,21799,11.512885318144045,197.2965987801585,0.31000804198980414,2.876942640742835e-87,3774.6389344796553,False,36669.29832791168,0.0,False,False,False
PTB-XL,R_Amp_aVL,21799,-0.20147237755605707,1.8966617598524005,0.9837104848704491,1.4316297408829313e-23,127.3803594150304,False,1096.1461772977038,9.43804231461991e-239,True,False,True
PTB-XL,R_Amp_aVL_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,R_Amp_aVL_iqr,21799,9.731639592775394,150.51583963832982,0.40777213478368857,7.488956806208769e-84,3020.8751441847016,False,33607.62072448981,0.0,False,False,False
PTB-XL,R_Amp_aVR,21799,-0.10225530541785925,10.532808922297507,0.9260548555339123,2.8821452575952493e-44,357.7606204049007,False,3942.3059703327212,0.0,False,False,False
PTB-XL,R_Amp_aVR_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,R_Amp_aVR_iqr,21799,17.27931479441141,509.127748424896,0.21527543149065353,3.3805219235331697e-90,4020.5884448396027,False,44880.99557995108,0.0,False,False,False
PTB-XL,ST_Elev_I,18420,0.10129109567367861,4.527494521983587,0.9346792897006869,2.583308955667762e-42,374.25017065830616,False,1902.1874216610306,0.0,True,False,True
PTB-XL,ST_Elev_II,18420,-0.09106392616054017,4.877350646275494,0.924979346330222,1.6959087154270292e-44,336.5818122557066,False,2010.117674865036,0.0,True,False,True
PTB-XL,ST_Elev_III,18420,-0.30902662633193234,5.149656400495168,0.9651647257227927,4.041322864525813e-33,81.23974243571502,False,2350.1672765011062,0.0,True,False,True
PTB-XL,ST_Elev_III_count,21799,-0.780341679899169,0.5173135756095397,0.8653824333662692,2.4141095938449417e-54,1248.9240053266549,False,1906.9271733115402,0.0,True,False,True
PTB-XL,ST_Elev_III_iqr,18420,2.8739585950813193,11.992868581993726,0.7248023419431737,9.04914706847986e-68,1289.9228945949071,False,11502.868654214475,0.0,False,False,False
PTB-XL,ST_Elev_II_count,21799,-0.780341679899169,0.5173135756095397,0.8653824333662692,2.4141095938449417e-54,1248.9240053266549,False,1906.9271733115402,0.0,True,False,True
PTB-XL,ST_Elev_II_iqr,18420,3.486500051460918,17.027503789822592,0.6244880670586339,4.424179907754579e-74,2095.0045210952667,False,13735.286323218104,0.0,False,False,False
PTB-XL,ST_Elev_I_count,21799,-0.780341679899169,0.5173135756095397,0.8653824333662692,2.4141095938449417e-54,1248.9240053266549,False,1906.9271733115402,0.0,True,False,True
PTB-XL,ST_Elev_I_iqr,18420,3.094581922857661,12.926819594380207,0.6600630890266557,4.990249110621842e-72,1857.8756851628314,False,12228.138539328727,0.0,False,False,False
PTB-XL,ST_Elev_V1,18420,-1.324314823281659,11.749627928604072,0.8940889120244505,3.507650285467709e-50,114.01209526679304,False,6757.548140787472,0.0,False,False,False
PTB-XL,ST_Elev_V1_count,21799,-0.780341679899169,0.5173135756095397,0.8653824333662692,2.4141095938449417e-54,1248.9240053266549,False,1906.9271733115402,0.0,True,False,True
PTB-XL,ST_Elev_V1_iqr,18420,3.276580433344708,15.20172207473647,0.6675476985727865,1.4228266193857211e-71,1571.9264788473738,False,12998.226487651158,0.0,False,False,False
PTB-XL,ST_Elev_V2,18420,-1.440522991509251,14.236908903956014,0.8714828413643515,1.5883100739938319e-53,631.275466540108,False,7497.012413377278,0.0,False,False,False
PTB-XL,ST_Elev_V2_count,21799,-0.780341679899169,0.5173135756095397,0.8653824333662692,2.4141095938449417e-54,1248.9240053266549,False,1906.9271733115402,0.0,True,False,True
PTB-XL,ST_Elev_V2_iqr,18420,5.070742821601191,36.10027241759373,0.4921871473209156,1.7448126913710124e-80,2883.2330675057747,False,18628.814756217045,0.0,False,False,False
PTB-XL,ST_Elev_V3,18420,-0.9194796247669369,10.753399098424511,0.8562879361308204,1.6539560591467754e-55,622.7217695908039,False,5258.240390225277,0.0,False,False,False
PTB-XL,ST_Elev_V3_count,21799,-0.780341679899169,0.5173135756095397,0.8653824333662692,2.4141095938449417e-54,1248.9240053266549,False,1906.9271733115402,0.0,True,False,True
PTB-XL,ST_Elev_V3_iqr,18420,5.275150835277626,38.76099997283465,0.4638835223190497,1.1537843301211643e-81,2975.142621681687,False,19160.168842977444,0.0,False,False,False
PTB-XL,ST_Elev_V4,18420,-0.441817209236587,7.241028452167461,0.8986236069800746,1.931832457776105e-49,516.4950054594374,False,3183.492618785872,0.0,False,False,False
PTB-XL,ST_Elev_V4_count,21799,-0.780341679899169,0.5173135756095397,0.8653824333662692,2.4141095938449417e-54,1248.9240053266549,False,1906.9271733115402,0.0,True,False,True
PTB-XL,ST_Elev_V4_iqr,18420,4.117535547695664,22.860120300614746,0.5394004451415428,2.197856981441324e-78,2695.6205895454077,False,15771.983721462959,0.0,False,False,False
PTB-XL,ST_Elev_V5,18420,-0.21695652002499843,4.354830861603416,0.921287532557348,2.875687812033695e-45,408.53017119477227,False,1953.8927446551531,0.0,True,False,True
PTB-XL,ST_Elev_V5_count,21799,-0.780341679899169,0.5173135756095397,0.8653824333662692,2.4141095938449417e-54,1248.9240053266549,False,1906.9271733115402,0.0,True,False,True
PTB-XL,ST_Elev_V5_iqr,18420,3.6195182098143404,17.4669807387687,0.5837468841432966,3.0962377556987236e-76,2345.8718789667473,False,14108.178060005734,0.0,False,False,False
PTB-XL,ST_Elev_V6,18420,0.11053305393740288,3.327290156760232,0.9403530199891889,6.511954843775363e-41,343.35170904978804,False,1471.6949626043488,0.0,True,False,True
PTB-XL,ST_Elev_V6_count,21799,-0.780341679899169,0.5173135756095397,0.8653824333662692,2.4141095938449417e-54,1248.9240053266549,False,1906.9271733115402,0.0,True,False,True
PTB-XL,ST_Elev_V6_iqr,18420,3.210384356914053,14.098010162570777,0.6496580761938422,1.201055762967147e-72,1956.2139775059186,False,12689.04408729422,0.0,False,False,False
PTB-XL,ST_Elev_aVF,18420,-0.36759798386131715,6.1130958257994905,0.924160917556619,1.13745600515053e-44,180.11149899275188,False,2737.5336256184605,0.0,True,False,True
PTB-XL,ST_Elev_aVF_count,21799,-0.780341679899169,0.5173135756095397,0.8653824333662692,2.4141095938449417e-54,1248.9240053266549,False,1906.9271733115402,0.0,True,False,True
PTB-XL,ST_Elev_aVF_iqr,18420,3.153340088333971,13.896551145829271,0.6569192874350975,3.2325288119191924e-72,1711.7246872073738,False,12515.033268424253,0.0,False,False,False
PTB-XL,ST_Elev_aVL,18420,-0.12829336353646162,4.810882345459991,0.9458534529169033,1.9011184204141516e-39,165.23335537359526,False,2013.675806169071,0.0,True,False,True
PTB-XL,ST_Elev_aVL_count,21799,-0.780341679899169,0.5173135756095397,0.8653824333662692,2.4141095938449417e-54,1248.9240053266549,False,1906.9271733115402,0.0,True,False,True
PTB-XL,ST_Elev_aVL_iqr,18420,2.9686999757014636,12.942057022290285,0.7204146041843129,4.389093986733944e-68,1359.6917292464932,False,11897.788704181668,0.0,False,False,False
PTB-XL,ST_Elev_aVR,18420,-0.026394152578749816,13.625974992448938,0.8756196276310415,5.9471593834194e-53,443.82771440982833,False,3776.952586944028,0.0,False,False,False
PTB-XL,ST_Elev_aVR_count,21799,-0.780341679899169,0.5173135756095397,0.8653824333662692,2.4141095938449417e-54,1248.9240053266549,False,1906.9271733115402,0.0,True,False,True
PTB-XL,ST_Elev_aVR_iqr,18420,3.8743312759022124,20.889252477305295,0.6058078777400426,4.305919130805997e-75,2083.7068733986125,False,15046.064505801178,0.0,False,False,False
PTB-XL,S_Amp_V1,21799,-2.4311000155461144,80.2270118437067,0.5398926998272897,2.316627003916772e-78,2834.464611154159,False,16076.681471468364,0.0,False,False,False
PTB-XL,S_Amp_V1_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,S_Amp_V1_iqr,21799,9.686506635125111,238.80035990994585,0.4809104931633351,5.82275001702385e-81,3085.5701533636056,False,34225.6350596348,0.0,False,False,False
PTB-XL,S_Amp_V2,21799,-3.1273075769870764,13.913373456213272,0.6327318934941044,1.2767670757198291e-73,2927.357759704155,False,14728.249421722923,0.0,False,False,False
PTB-XL,S_Amp_V2_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,S_Amp_V2_iqr,21799,6.612892708989026,73.23174880312108,0.49745393962781337,2.9342035798951706e-80,3012.870917439621,False,26815.79168809958,0.0,False,False,False
PTB-XL,S_Amp_V3,21799,-1.4288021582241601,2.519845682636423,0.8265205183287541,6.236692649516201e-59,1396.9851951231685,False,5556.789609799083,0.0,True,False,True
PTB-XL,S_Amp_V3_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,S_Amp_V3_iqr,21799,6.618090162753891,72.71710616617888,0.44853031424526335,2.783330309914279e-82,3015.648490017433,False,26813.326028111238,0.0,False,False,False
PTB-XL,T_Amp_I,21799,-3.341172025932819,116.91825273549924,0.9591102149904247,2.3682745060145323e-35,148.3160331547333,False,19643.769964705934,0.0,False,False,False
PTB-XL,T_Amp_II,21799,-0.5477790522274962,14.475488702698435,0.9204861297355194,1.9740312072960792e-45,84.56510859187256,False,5554.96503670364,0.0,False,False,False
PTB-XL,T_Amp_III,21799,3.1601493798148375,129.97026947440165,0.8040729503640577,3.3557863179268964e-61,708.0496793806706,False,19271.014990078686,0.0,False,False,False
PTB-XL,T_Amp_III_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,T_Amp_III_iqr,21799,6.647034353378215,74.12271280103812,0.4915747040035796,1.6429710358293943e-80,2560.5114568631216,False,26907.284006602582,0.0,False,False,False
PTB-XL,T_Amp_II_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,T_Amp_II_iqr,21799,7.259459486873881,112.9518595165275,0.5485538907714524,5.895219113807544e-78,2391.0882890379035,False,28855.10726786624,0.0,False,False,False
PTB-XL,T_Amp_I_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,T_Amp_I_iqr,21799,12.587260777660822,486.30073626579224,0.5522613837401019,8.8346280219361e-78,2379.4480780168014,False,39321.30014942685,0.0,False,False,False
PTB-XL,T_Amp_V1,21799,2.7058948086386096,44.949440333158954,0.8701019927087645,1.0302800107398377e-53,616.2672542667133,False,15890.579921304921,0.0,False,False,False
PTB-XL,T_Amp_V1_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,T_Amp_V1_iqr,21799,11.501808066677674,304.0544888472816,0.4298217631640828,5.150036505454631e-83,3300.8069001882104,False,37259.47630725666,0.0,False,False,False
PTB-XL,T_Amp_V2,21799,0.7072696522042571,6.058212758449612,0.9396332653550569,4.2668657270428116e-41,173.23428246678668,False,4247.2833326989785,0.0,True,False,True
PTB-XL,T_Amp_V2_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,T_Amp_V2_iqr,21799,7.571855451205773,99.07707899217803,0.46555117013642366,1.3493346198364882e-81,3195.350080029668,False,29220.700794521013,0.0,False,False,False
PTB-XL,T_Amp_V3,21799,0.2738150896604727,9.318866446442431,0.9397397189085854,4.5410125967435887e-41,156.39859032341337,False,3905.213915602833,0.0,False,False,False
PTB-XL,T_Amp_V3_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,T_Amp_V3_iqr,21799,9.25660967548077,173.18205670520433,0.41073942455071855,9.672191417137418e-84,3400.2642699344433,False,33063.83154413231,0.0,False,False,False
PTB-XL,T_Amp_V4,21798,-2.4172028637308833,99.18439304806753,0.9608202699050878,9.482865077249118e-35,197.61661934151562,False,16404.32870622789,0.0,False,False,False
PTB-XL,T_Amp_V4_count,21799,1.2752445869861584,3.2118341758079536,0.9151182579682886,1.715289374020128e-46,425.3404114402729,False,5301.577031319352,0.0,True,False,True
PTB-XL,T_Amp_V4_iqr,21798,10.88537182366475,246.13035807275674,0.44936045356347476,3.0031270465455535e-82,3167.4703558729743,False,36087.32149487364,0.0,False,False,False
PTB-XL,T_Amp_V5,21798,0.8453475683984715,44.14136906466118,0.9655636739943164,5.8079721373026646e-33,147.1679456810889,False,8966.59848212841,0.0,False,False,False
PTB-XL,T_Amp_V5_count,21799,1.2752445869861584,3.2118341758079536,0.9151182579682886,1.715289374020128e-46,425.3404114402729,False,5301.577031319352,0.0,True,False,True
PTB-XL,T_Amp_V5_iqr,21798,26.350559756406728,1605.4800555561799,0.3536395789463962,8.466383791213104e-86,3332.0418136949374,False,54102.113563634935,0.0,False,False,False
PTB-XL,T_Amp_V6,21798,-0.823587748004871,5.98693537889366,0.9445838871379577,8.521846403765869e-40,176.1130183103669,False,4645.0992706157995,0.0,True,False,True
PTB-XL,T_Amp_V6_count,21799,1.2752445869861584,3.2118341758079536,0.9151182579682886,1.715289374020128e-46,425.3404114402729,False,5301.577031319352,0.0,True,False,True
PTB-XL,T_Amp_V6_iqr,21798,7.294588939200793,95.52472201218607,0.4503674263956986,3.2936077170726336e-82,2968.6691885139007,False,28633.24066793845,0.0,False,False,False
PTB-XL,T_Amp_aVF,21799,0.5506845740935962,38.78303808581124,0.8423425998008353,3.5270591231761593e-57,355.1580710816488,False,7680.473980995617,0.0,False,False,False
PTB-XL,T_Amp_aVF_count,21799,1.280110537665156,3.2048071648401244,0.9151182579682886,1.715289374020128e-46,425.5001168437484,False,5317.372267803739,0.0,True,False,True
PTB-XL,T_Amp_aVF_iqr,21799,7.228262458443593,100.94170605697072,0.5198025467070485,2.8097374843199684e-79,2463.255433498889,False,28603.490532287688,0.0,False,False,False
