,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
T_Amp_III_iqr,0.026164210704251786,0.6227284014592008,-0.3847510077549558,-0.1216709548747071,0.36430161888852247,0.032483711971287625,0.19207234293761916,0.3207701025884594,-0.10450894865870582,0.16436578070390073
T_Amp_II_count,0.9999544937785181,0.0028992640726560755,-0.0010366347282439645,-0.0017884180532634943,-0.00029183908015695416,-0.0009602268923197369,-0.00041797123851526174,-0.0027042537150963933,0.002219762328461517,0.0004025668408765002
T_Amp_II_iqr,0.029895666056065008,0.6744758828384303,-0.3914719696964836,-0.07338952037216677,0.35874656782682146,-0.020856735194594175,0.15672114601643425,0.2373770708138655,-0.07412790999036667,0.21554647478887065
T_Amp_I_count,0.9999544937785179,0.0028992640726561015,-0.001036634728243972,-0.001788418053263532,-0.00029183908015699764,-0.0009602268923197128,-0.00041797123851532343,-0.002704253715096392,0.002219762328461525,0.0004025668408764947
T_Amp_I_iqr,0.04990308252895576,0.3152010488785412,-0.07324173926849305,-0.16295458722652725,0.10310617940283534,0.11473701548367356,0.14947134798941072,0.227046314080561,-0.07391310697603236,-0.011372210780614796
T_Amp_V1,0.029636281552914298,-0.0388531883830284,0.17207752770909893,-0.1161697962329715,0.07219880732861371,0.08414199587248554,0.22711633591431085,0.08330960127971486,-0.2884582010618233,-0.07224660873637628
T_Amp_V1_count,0.9999544937785179,0.0028992640726561015,-0.0010366347282439697,-0.0017884180532635311,-0.0002918390801570042,-0.0009602268923196982,-0.0004179712385153322,-0.002704253715096372,0.0022197623284615567,0.00040256684087651613
T_Amp_V1_iqr,0.015367864399552263,0.2786074408909029,-0.152244113196677,0.08862843448288169,0.014286005815188057,-0.16843820831049802,-0.09346354716579545,0.07342259414694303,-0.011344713778603872,-0.10040158340382994
T_Amp_V2,0.0348744317645684,-0.09440150331005011,0.21098445434342863,-0.06004994901015319,0.08519447291667621,0.12661772127024823,0.15174427684184566,-0.008364458414890143,-0.27371806899341966,0.11534532429376042
T_Amp_V2_count,0.9999544937785181,0.002899264072656074,-0.0010366347282439023,-0.00178841805326352,-0.00029183908015694554,-0.0009602268923197102,-0.00041797123851532267,-0.0027042537150964155,0.002219762328461529,0.0004025668408765064
T_Amp_V2_iqr,0.020080517017604087,0.3110252545785288,-0.20374057896820172,0.05272163336454004,-0.013069402983556954,-0.1938605788961289,-0.1530743853664194,0.03327678999235741,-0.03157217554303208,0.02008794548639476
T_Amp_V3,0.027303849391998876,-0.09942213981867977,0.2738993430844957,-0.08481942014433946,0.03571548574096405,0.10408698262972137,0.10060099930184765,0.03582870426439017,-0.2825609303946719,0.2886521712784794
T_Amp_V3_count,0.9999544937785181,0.002899264072656102,-0.001036634728243944,-0.0017884180532635563,-0.00029183908015718727,-0.0009602268923198765,-0.0004179712385152127,-0.0027042537150962984,0.0022197623284615146,0.00040256684087654676
T_Amp_V3_iqr,0.014680270813192547,0.33349167983597083,-0.23744075539619736,0.05567004798424302,0.04002311955747166,-0.15399725166734682,-0.07885846270530032,0.07039797605059726,0.015092847391438154,0.023622692647025288
T_Amp_V4,0.005190807043781484,-0.08390982259627966,0.27182760360875396,-0.0595725048854015,0.06917922374320831,0.0768852752948225,0.05439480298526956,0.0015286307965553232,-0.11628477709375326,0.36256636640890894
T_Amp_V4_count,0.9999544937785179,0.0028992640726561696,-0.0010366347282438754,-0.001788418053263768,-0.0002918390801573844,-0.0009602268923199082,-0.0004179712385150184,-0.002704253715096075,0.0022197623284615315,0.000402566840876477
T_Amp_V4_iqr,0.004500225250705355,0.21504427824665637,-0.14884464312025336,0.028197058434014127,0.03170574958473825,-0.09959563722802095,-0.01856287955623204,0.010049667154047094,-0.025144651547262937,0.0422473415757918
T_Amp_V5,-0.014025027180631361,-0.11110275649321882,0.28192960261137273,-0.046207918546271744,0.1039305835225825,0.08676536275387513,0.01988078310737172,-0.036889732620671974,0.003992551667854014,0.3392604777378567
T_Amp_V5_count,0.9999544937785179,0.0028992640726561315,-0.001036634728243797,-0.0017884180532637384,-0.0002918390801573087,-0.0009602268923199465,-0.00041797123851496727,-0.0027042537150959766,0.002219762328461471,0.0004025668408765011
T_Amp_V5_iqr,0.007245207487035099,0.28013684691566854,-0.21178269981039796,0.04254709011435681,0.024529561446706646,-0.12073732079181444,-0.05058477378653262,0.06169833390638092,-0.013254063187675354,0.030145416490663157
T_Amp_V6,-0.021793072784544187,-0.11085813100980675,0.23512134115394476,-0.05075615982998087,0.12584482220550158,0.1185803833098969,0.03952194776606095,-0.0341792356372668,0.06256030836652184,0.28248379699911613
T_Amp_V6_count,0.9999544937785179,0.002899264072656108,-0.001036634728243835,-0.0017884180532637536,-0.0002918390801573857,-0.0009602268923200091,-0.00041797123851484996,-0.0027042537150959644,0.002219762328461394,0.0004025668408765405
T_Amp_V6_iqr,0.004804336224932799,0.21948777428737504,-0.15236893784130096,0.04504578438474121,-0.016349893288395687,-0.12802447459760868,-0.06217142354282156,0.019201374114666898,-0.021471309706046025,-0.03566509859123156
T_Amp_aVF,-0.024973050923521145,-0.16994186168644224,0.3666414663545016,-0.16954859322482058,0.4738438648233826,0.1920235428515436,0.16259003140631645,-0.30188448954991604,0.24050749417941833,0.10727937433511725
T_Amp_aVF_count,0.9999544937785181,0.0028992640726560807,-0.0010366347282437644,-0.0017884180532635487,-0.0002918390801572719,-0.0009602268923199224,-0.00041797123851514107,-0.0027042537150962854,0.0022197623284614713,0.00040256684087642414
T_Amp_aVF_iqr,0.015088590682136815,0.6632025724127594,-0.4953068799882852,0.0631706247769938,0.10709786732564437,-0.22807319536570195,-0.134624749446858,0.1890044430937549,-0.0676887374751044,0.10394283191020778
T_Amp_aVL,-0.02902836476420007,-0.314978725654017,0.6286278806930465,-0.10154770375875509,-0.17110372641226834,-0.02436223221298939,-0.05605486878324909,0.03863921068131484,-0.14539370724167136,0.2996033621946474
T_Amp_aVL_count,0.9999544937785179,0.0028992640726560755,-0.0010366347282438077,-0.001788418053263741,-0.0002918390801574012,-0.000960226892320042,-0.0004179712385149212,-0.0027042537150960715,0.002219762328461329,0.0004025668408765945
T_Amp_aVL_iqr,0.024087795869147857,0.690651443097094,-0.3689667241227709,-0.10651255250530403,0.3824274029249821,0.0012353249657005175,0.1587062011138202,0.2221670073547391,-0.0763571734713227,0.21822731740514173
T_Amp_aVR,0.08683026952013358,-0.12971703185472766,0.33744905930265984,-0.274603981536663,0.1918105421358031,0.14290577454580478,0.43217316545316437,0.09413934494612856,-0.15797798317732387,-0.36423671687445436
T_Amp_aVR_count,0.9999544937785183,0.002899264072656058,-0.0010366347282438281,-0.0017884180532637178,-0.00029183908015756386,-0.0009602268923201269,-0.00041797123851484476,-0.0027042537150960516,0.002219762328461389,0.00040256684087658693
T_Amp_aVR_iqr,0.03119478856629852,0.6718187776743503,-0.4996225212434737,0.12154359133603518,0.0627181704773845,-0.271567837888944,-0.20422135668856575,0.08681349005504799,-0.04182254651804555,0.1275336405472156
