,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
T_Amp_I_count,0.9865193403043796,-0.06557518206601336,0.04694702823010705,-0.13825608129377392,0.013813868721467405,-0.0036964780953998876,-0.007400971677673557,-0.0010806203700863663,0.02324411343798015,-0.004951800558869473
T_Amp_I_iqr,0.11512802163743319,0.5462905070578136,0.11189412571885801,-0.0009804832936711025,0.013885578831296385,-0.001211540800868351,0.01732114768268857,-0.20696630382670256,-0.04543624499199471,-0.10336146503961947
T_Amp_V1,0.13677730265471905,0.06469436183279012,-0.3041730137741231,-0.07282680620090383,-0.2396775840413787,0.6011068560276771,0.24013384420191114,0.05346722627663757,0.03733376234979453,-0.13918481637513921
T_Amp_V1_count,0.9865193403043798,-0.06557518206601332,0.046947028230107005,-0.1382560812937739,0.01381386872146742,-0.003696478095399807,-0.007400971677673656,-0.0010806203700862973,0.02324411343798012,-0.004951800558869429
T_Amp_V1_iqr,0.0871225958291031,0.4413131681110351,0.11823061144546224,0.01328224815357753,0.02801747962244909,0.02498370245721277,-0.01942279587721884,0.45556067796589006,-0.028328257329128522,-0.0005058118355272695
T_Amp_V2,0.023975903689002896,-0.047531255920272845,0.08002549567189542,-0.015530308741030745,0.04151368722571963,0.6694213832728562,0.26072742626862283,0.030591996701519585,-0.08075586146089449,0.07646564107620853
T_Amp_V2_count,0.9865193403043798,-0.0655751820660133,0.04694702823010705,-0.13825608129377392,0.013813868721467398,-0.003696478095399751,-0.007400971677673539,-0.0010806203700862865,0.02324411343798,-0.004951800558869505
T_Amp_V2_iqr,0.09143204214877877,0.5589475627481174,0.13817441986220677,-0.00027455203323911205,0.0032190925261757005,0.007921574007968602,0.012966994145112676,0.4148792850760372,-0.07732360914854615,0.07093776227260223
T_Amp_V3,0.007731652039891162,-0.05515844833872869,0.17580125610917502,-0.00053714453087565,0.24355649229400192,0.6191797122891599,0.2687542487128558,0.025809448352330466,-0.14456145292179517,0.15125460261752513
T_Amp_V3_count,0.9865193403043798,-0.06557518206601336,0.046947028230106984,-0.13825608129377387,0.013813868721467388,-0.003696478095399735,-0.0074009716776735615,-0.0010806203700862301,0.02324411343798028,-0.004951800558869345
T_Amp_V3_iqr,0.11460908665320436,0.5697598407305876,0.11284138060345784,-0.00886015823681515,-0.0067699228465972205,0.012809570860371417,0.008628973502975533,0.3818115646595834,-0.03882405711680234,0.05216383989306973
T_Amp_V4,-0.05498983762933836,-0.05292353713226238,0.32692123953468505,0.029073104993614218,0.4331082983355572,0.4158863245933328,0.186736827040181,0.028701626077730136,-0.19986318741766013,0.18909149849702478
T_Amp_V4_count,0.9862970267375079,-0.06559356961925364,0.04681873364614591,-0.13780671430164673,0.01381333858608827,-0.003554688956808356,-0.007360039225870725,-0.0012472106125158522,0.02331794535399164,-0.005013251072270851
T_Amp_V4_iqr,0.09750115214445407,0.5164160643761533,0.09235202455841277,-0.002232892978081488,0.0014124957983364529,0.021903879297924436,-0.00599483358918034,0.24389987357360218,0.0038053820555327784,0.0053661172010119815
T_Amp_V5,-0.13761640457463628,-0.10864611798088414,0.48903297565104786,0.06045988691461132,0.5505297519353842,0.12985675741050412,-0.0013650109492313075,0.016410821015612767,-0.2374815160890533,0.21019154799846165
T_Amp_V5_count,0.9862970267375079,-0.06559356961925357,0.0468187336461459,-0.13780671430164673,0.013813338586088212,-0.0035546889568083477,-0.007360039225870843,-0.0012472106125157618,0.02331794535399163,-0.005013251072270668
T_Amp_V5_iqr,0.09708214128085577,0.40447694409266677,0.08387557090391043,-0.024291558246697435,0.006041050446845985,0.009528334716269276,-0.05251743238260361,0.24771924274923465,0.02739651180829567,-0.10324745348596079
T_Amp_V6,-0.1892621900434907,-0.1343720751543448,0.5144972550165787,0.07860725723575634,0.5293699155799547,-0.02705229694909356,-0.11276376018565971,-0.0038305260360575566,-0.21913987746268135,0.21228305690152785
T_Amp_V6_count,0.9862970267375079,-0.06559356961925364,0.04681873364614595,-0.13780671430164682,0.013813338586088209,-0.0035546889568084015,-0.0073600392258705415,-0.0012472106125159144,0.023317945353991485,-0.005013251072270852
T_Amp_V6_iqr,0.09897266614569425,0.377511543717388,0.05513164439239142,-0.032450134044884324,0.02009221963748543,-0.0009673294499980781,-0.0670257279876926,0.26691691928502664,0.01338861069110349,-0.15228068331921712
T_Amp_aVF,-0.04861015203814093,0.003085816623888614,0.029696305028019062,-0.028150495546294587,0.5167583882033947,0.42145338206127597,0.0285688981523412,-0.0006548430387207389,-0.21960717578303773,-0.10296224631364444
T_Amp_aVF_count,0.9865193403043799,-0.0655751820660133,0.046947028230106984,-0.13825608129377376,0.013813868721467431,-0.003696478095399688,-0.007400971677674011,-0.0010806203700863125,0.02324411343798036,-0.004951800558869224
T_Amp_aVF_iqr,0.10545249435734483,0.7283127923661676,0.2386599862016247,-0.0014850033703982092,0.03461769839964827,-0.01453525989070908,0.03162164782181656,-0.31042733335924694,0.004481495393167776,-0.009154183699358503
T_Amp_aVL,-0.1278714556471107,-0.1679885537196887,0.48116410787101943,0.09950876302854914,0.01042511750661779,-0.3305792229941978,-0.10171726830620512,0.0032507031554516812,-0.00808220008109429,0.31894520534020515
T_Amp_aVL_count,0.9865193403043799,-0.06557518206601337,0.04694702823010704,-0.13825608129377379,0.01381386872146745,-0.003696478095399745,-0.0074009716776736335,-0.0010806203700861907,0.023244113437980343,-0.0049518005588693225
T_Amp_aVL_iqr,0.12469171794956674,0.69458152998187,0.18671784214629478,-0.010065534656745607,0.014290798902556079,0.021147989135569888,0.0337398807305692,-0.29263759304953235,-0.028074648028151173,-0.057641123160595706
T_Amp_aVR,0.2985377118883875,0.16357276980367116,-0.5261342304860586,-0.10225738185636536,-0.5337002142672937,-0.0013538329158646594,0.0469757896839477,-0.021468260503892,0.08915952818559247,-0.1539616335250815
T_Amp_aVR_count,0.9865193403043802,-0.0655751820660135,0.04694702823010699,-0.1382560812937736,0.01381386872146746,-0.0036964780953997406,-0.007400971677674203,-0.0010806203700862087,0.023244113437980555,-0.004951800558869135
T_Amp_aVR_iqr,0.12390194064040559,0.6495652799064195,0.18016148161522622,0.007392854483445599,0.017268774024839686,-0.0481806713908146,-0.00022007616368925552,-0.27525892623035586,-0.01571293495953341,-0.05705473385925588
