Dataset,Feature,Mean,Median,SD,Min,Max,IQR,MAD,Variance,Skewness,Kurtosis,p01,p05,p25,p50,p75,p95,p99
MIMIC-IV,ST_Elev_V2_iqr,0.04663890784563236,0.0275434998226812,0.40991587207732577,0.0,154.312044139164,0.02871863687723475,0.01200062823005625,0.1680310221809145,250.61497432188443,77860.9821893571,0.00680919073332586,0.010258309437276025,0.017803476017956475,0.0275434998226812,0.046522112895191224,0.11534538192254125,0.3072666040805649
MIMIC-IV,ST_Elev_V3,0.052251425940039356,0.039372733933952894,0.35925350070129114,-93.3449833302037,26.2689180835974,0.10003747306767241,0.048295799350657656,0.1290630777661326,-53.633000162485686,12846.561141265232,-0.3237257643923611,-0.100822532931487,-0.002300445554093525,0.039372733933952894,0.09773702751357889,0.25466167789816624,0.48438241406893706
MIMIC-IV,ST_Elev_V3_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,ST_Elev_V3_iqr,0.047232632246403165,0.0269106276741705,0.520470064046023,9.10374053176409e-06,163.275665272671,0.027688047627046627,0.011506497362821649,0.27088908756807134,221.8482583794135,57942.05722171521,0.00688789349746622,0.010243591936921075,0.0176003926682901,0.0269106276741705,0.04528844029533673,0.11487853992904201,0.32176103425012714
MIMIC-IV,ST_Elev_V4,0.02257620453307482,0.0158735286488753,0.3411029586137809,-92.7385930177535,33.6951428421075,0.0724670755752233,0.035869743248782754,0.11635122837507475,-59.668390367873144,15708.476675083813,-0.2352843899447389,-0.09886173909769555,-0.017071098457614176,0.0158735286488753,0.05539597711760912,0.16725187588003326,0.35647977987583107
MIMIC-IV,ST_Elev_V4_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,ST_Elev_V4_iqr,0.04313421180519943,0.02409525381248065,0.5288733909386761,1.26258930330448e-08,154.312044139164,0.0233667826959457,0.009819080631779598,0.27970706364297376,184.57497018430624,40813.94058713702,0.00648501108219607,0.00959572073002115,0.016139885258791925,0.02409525381248065,0.039506667954737625,0.10150039717236875,0.28034174579640925
MIMIC-IV,ST_Elev_V5,0.0020487757823693196,0.0032272442261635,0.3417184401577105,-93.4925573927978,29.9068544981689,0.05716337620698785,0.02858121391289865,0.1167714923438188,-66.5509605931881,16824.89972979826,-0.24345406378425768,-0.1050864033167945,-0.025516773449837375,0.0032272442261635,0.03164660275715048,0.10569745372486375,0.2473496614789719
MIMIC-IV,ST_Elev_V5_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,ST_Elev_V5_iqr,0.039289776310195756,0.02247489629798645,0.5170261932871142,4.9404737933711e-05,154.312044139164,0.02082063343557613,0.008849451852102199,0.2673160845449643,203.41879776131236,47515.401237924016,0.006110969648798725,0.009089897739598951,0.0153018103266599,0.02247489629798645,0.03612244376223603,0.0927009384135413,0.25566814747956107
MIMIC-IV,ST_Elev_V6,-0.006422776740094038,-0.0013410129567626,0.3318281462085146,-93.2933674200086,25.5435943120449,0.04858030360529718,0.02419712398096245,0.11010991861617934,-62.524114581919584,17117.22207362757,-0.24319219486156443,-0.1015147258955905,-0.027008056389287573,-0.0013410129567626,0.021572247216009602,0.07562404122878393,0.1791468138296892
MIMIC-IV,ST_Elev_V6_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,ST_Elev_V6_iqr,0.03720778603431642,0.02165286145155785,0.4385381169809099,1.35473820840232e-08,154.312044139164,0.019718666424845526,0.008413746838926251,0.1923156800451622,224.31654318776896,62304.68245406754,0.005854683277851555,0.008817730401558949,0.0148176684992346,0.02165286145155785,0.03453633492408013,0.08675316515471548,0.2375049206125805
MIMIC-IV,ST_Elev_aVF,-0.013027374551146957,-0.005238462066794351,0.11460279414454518,-35.1277034479149,15.4338824882792,0.03559638334162152,0.0176204228518306,0.013133800425736997,-104.67179565677291,29607.263422134485,-0.26464799774296455,-0.09866944076267645,-0.024549284053601322,-0.005238462066794351,0.0110470992880202,0.04985428192241517,0.11500955727019808
MIMIC-IV,ST_Elev_aVF_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,ST_Elev_aVF_iqr,0.03308543326710932,0.02216228906381315,0.33094585811972854,7.29030596996839e-05,153.455833100694,0.019199210137715243,0.008405330521695502,0.10952516100660348,365.159891492664,149853.04581172852,0.005935701224818355,0.009048232853314075,0.015257886059698376,0.02216228906381315,0.03445709619741362,0.07711908602588147,0.19323350353749993
MIMIC-IV,ST_Elev_aVL,0.012556096706096347,0.008734462707747099,0.14999909228752795,-52.3624958738539,12.2451500645891,0.04198023563348305,0.020968410092779548,0.022499727687082322,-172.16349328728305,50521.001764883986,-0.1417222965571297,-0.06081004211406265,-0.011727462955169025,0.008734462707747099,0.030252772678314024,0.09548592832045187,0.25683953929246833
MIMIC-IV,ST_Elev_aVL_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,ST_Elev_aVL_iqr,0.03720280483705978,0.0245826767636013,0.36608848577351755,0.0002745051387038,154.70843137646,0.021832946351479674,0.009507877062821801,0.13402077941594695,319.3761732743197,115025.78934497015,0.006735503297907131,0.0099892479409066,0.016760067609064126,0.0245826767636013,0.0385930139605438,0.08846687812288173,0.21549101546652924
MIMIC-IV,ST_Elev_aVR,-0.004147915002775707,-0.00393165486409305,0.12141190966524308,-35.8274604425284,8.64603519856755,0.04177920234241985,0.0208846287163563,0.014740851808561148,-139.65041938443628,32299.383020810714,-0.14330035817613115,-0.07027539456306008,-0.024441961111487626,-0.00393165486409305,0.017337241230932224,0.06602083186140595,0.13426184851119793
MIMIC-IV,ST_Elev_aVR_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,ST_Elev_aVR_iqr,0.029122884160849544,0.020302307593730848,0.33117352159729274,0.0005385280030674,154.733804363165,0.018799658178043153,0.008278962405381098,0.10967590140715253,374.2065742900774,155433.12497618882,0.00503339006125003,0.00763948471302645,0.013444494672856376,0.020302307593730848,0.03224415285089953,0.06958392032730408,0.1420944569215174
MIMIC-IV,S_Amp_V1,0.023743212519744154,0.03143985117039725,0.26292671024279773,-57.2932680261176,23.1975510073787,0.06040152043994395,0.03013761481104945,0.06913045495910011,-25.74463833038727,6469.051622770029,-0.5582267330864707,-0.13513391977144926,0.00186815385017965,0.03143985117039725,0.0622696742901236,0.153444398939023,0.36779205112306623
MIMIC-IV,S_Amp_V1_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,S_Amp_V1_iqr,0.042496710666681904,0.02367178655784495,0.28065053235897874,3.54408146472989e-08,101.211306428167,0.027883560022989178,0.0115271993899306,0.07876472131337817,197.82436623991867,55742.50064284079,0.00514319629464527,0.00775680898121435,0.014216403114190649,0.02367178655784495,0.04209996313717983,0.11480634166494025,0.31148348018279925
MIMIC-IV,S_Amp_V2,-0.04585431310863191,0.010942851924832,0.31782734203672347,-56.7603338033693,16.9263794960168,0.08846338330779019,0.04229584051670395,0.1010142193461284,-14.29735153454511,2849.415708469799,-1.0176097746128105,-0.5459459825164827,-0.039296515266939024,0.010942851924832,0.04916686804085117,0.1390948080363095,0.327181228883955
MIMIC-IV,S_Amp_V2_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,S_Amp_V2_iqr,0.04949309417449036,0.0269751831740122,0.2863537922182715,0.0,101.211306428167,0.032093157409935645,0.01343216072627515,0.08199849431778501,193.967313276344,52976.95292518669,0.00565004049260474,0.008479536832348152,0.015872883955806626,0.0269751831740122,0.04796604136574227,0.13944118328794475,0.40301624229127014
MIMIC-IV,S_Amp_V3,-0.15075807283526646,-0.0295240715123056,0.3582267641111322,-55.8095672980614,17.9470520267467,0.25612544585853125,0.06512643827027045,0.12832641452553276,-10.806642830752752,1656.4030681914119,-1.186141920097505,-0.760192100023941,-0.24404508618158877,-0.0295240715123056,0.012080359676942477,0.0908534659184605,0.235686130460939
MIMIC-IV,S_Amp_V3_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,S_Amp_V3_iqr,0.05225830073905977,0.02882304997608785,0.3534439509396032,6.83139796489612e-06,124.767555687695,0.033653442387506755,0.01427713040409025,0.1249226264557966,217.49495209395008,62252.813010631806,0.0058516516672146,0.0088668257123896,0.01696844111521775,0.02882304997608785,0.0506218835027245,0.1443408087509515,0.41714715753751097
MIMIC-IV,T_Amp_I,0.08952351547516223,0.09195649421315716,0.14455739068339518,-33.7133300262035,12.1797420846318,0.12333136725029462,0.06155042236542394,0.020896839201191744,-37.208253807114914,8734.092313090352,-0.2609108630733196,-0.1105868308747415,0.0333836736494994,0.09195649421315716,0.15671504089979402,0.2669545595176702,0.3631457367852078
MIMIC-IV,T_Amp_II,0.11208243165972188,0.10714112203867149,0.1543194913142954,-44.1777092405621,16.2984468005995,0.12899531134089287,0.06437824987016355,0.023814505399502896,-71.50525355657076,20251.377102324077,-0.1733259389211245,-0.05948919103726255,0.045554503059202625,0.10714112203867149,0.1745498144000955,0.2992185363732345,0.4343890542499288
MIMIC-IV,T_Amp_III,0.03397017294637757,0.0304202750902825,0.18058710233192962,-45.6943247058327,12.2605898798127,0.13304375982658917,0.06662160777470741,0.032611701528642824,-81.74412057210341,19121.56697752397,-0.2631679152692003,-0.15029281499605973,-0.04167503934318145,0.0304202750902825,0.09136872048340773,0.2447689758352155,0.4648091597936473
MIMIC-IV,T_Amp_III_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,T_Amp_III_iqr,0.036316293071850095,0.0219638178652012,0.19645152120034295,0.0007253115806754,94.5950119291648,0.021270232037965322,0.0090015082195971,0.0385932001819288,342.1773748459561,146640.4477354271,0.0057888830306324,0.008536934505848151,0.014612203578837624,0.0219638178652012,0.035882435616802946,0.09977432719873287,0.25922310436061435
MIMIC-IV,T_Amp_II_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,T_Amp_II_iqr,0.03364768305191096,0.019744187295839,0.16098404851650783,4.74598328542282e-05,78.3782951714749,0.019262917032394227,0.0080748166693746,0.02591586387676534,360.70133662521164,159027.7620990525,0.0052057410500109,0.00769307002647635,0.013206851352124124,0.019744187295839,0.03246976838451835,0.103226208522126,0.2503386192992638
MIMIC-IV,T_Amp_I_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,T_Amp_I_iqr,0.03079504469016568,0.0189364155563394,0.09491652816938963,9.62107626081631e-06,42.3281117103312,0.018049529413945373,0.0077534539927622504,0.009009147319730536,274.74588212726417,108480.8442881182,0.00478801691494687,0.007190842068036475,0.012587187166295,0.0189364155563394,0.030636716580240374,0.09304330486060922,0.224293724474981
MIMIC-IV,T_Amp_V1,-0.0015812340017083717,-0.0179368582233489,0.46748238274815257,-64.7935834469936,33.4692828941723,0.1679734084606085,0.0818945295375001,0.21853977817989023,-20.52647848643131,2271.706053078953,-0.3399241529214669,-0.20152560464539027,-0.09041658251446565,-0.0179368582233489,0.07755682594614283,0.278875795211108,0.5369277588089374
MIMIC-IV,T_Amp_V1_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,T_Amp_V1_iqr,0.04233646051545946,0.0217652779574227,0.438117184713668,2.9734418407317e-08,85.7761113422635,0.02614361218643025,0.010302992984012098,0.1919466675414303,137.38189374775192,21921.924684660746,0.005004636222930395,0.007550433260318925,0.013522873957995575,0.0217652779574227,0.039666486144425826,0.1164618505312135,0.2750228876652725
MIMIC-IV,T_Amp_V2,0.16349069615848744,0.14358792427620348,0.48632175714446674,-64.1934297892317,25.0865573390002,0.2668355987774073,0.13225552054671452,0.23650885147208167,-24.826495118115883,2019.5390722493269,-0.40318846517206197,-0.16807663927992575,0.023726515345690924,0.14358792427620348,0.29056211412309824,0.598263367974808,0.9442396120573671
MIMIC-IV,T_Amp_V2_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,T_Amp_V2_iqr,0.05017816123773188,0.0284460682368732,0.3795442545123357,0.0,89.3217218874047,0.03168216848800688,0.0135700192341103,0.14405384113332467,167.00414832236234,32785.472937723345,0.0058282950772960305,0.009028441700406425,0.01721746987731665,0.0284460682368732,0.04889963836532353,0.13128382367990601,0.381141767023078
MIMIC-IV,T_Amp_V3,0.18316602974934754,0.161722027544409,0.4808478164952946,-79.1441913604596,36.7608342775404,0.2599246245558166,0.12734787779277626,0.23121462262829254,-32.13276976775382,3708.8630523734832,-0.40194298595304917,-0.16054543707906724,0.04792398916162295,0.161722027544409,0.30784861371743955,0.6192179500536426,0.982759204662765
MIMIC-IV,T_Amp_V3_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,T_Amp_V3_iqr,0.05005683937898745,0.0274830654522549,0.38865414766611583,6.04698471967332e-06,120.761851667092,0.030445374049238028,0.012814290555725099,0.151052046498075,194.78657779533296,49333.84725020289,0.005987746818749895,0.009137495464301076,0.016953525027107702,0.0274830654522549,0.04739889907634573,0.13300855586525076,0.3951206051414685
MIMIC-IV,T_Amp_V4,0.157362127272754,0.146001218628665,0.49797691871320227,-64.2923367873182,69.683301635583,0.2136288010085347,0.1053049237734772,0.24798101157109526,-18.75912030127079,4111.416937427774,-0.3800748726246893,-0.141581029011082,0.05033755122866808,0.146001218628665,0.2639663522372028,0.5121949591977926,0.8080095118352972
MIMIC-IV,T_Amp_V4_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,T_Amp_V4_iqr,0.0483370184008063,0.02371481359661865,0.6470485524023504,3.92373619060744e-08,137.05704611797,0.0254151301408746,0.010568904262125952,0.4186718291659771,137.93484723282336,21941.807170428903,0.005620071557409325,0.008497578282828875,0.015115218585544949,0.02371481359661865,0.04053034872641955,0.124239679666902,0.3694330075868753
MIMIC-IV,T_Amp_V5,0.12179611330988416,0.11877589932857449,0.42702182143449463,-64.813061036813,33.5651008605212,0.17087958402612444,0.0846764705899555,0.18234763598123344,-35.08248976447743,3995.5263504502204,-0.33829179587129377,-0.1315633608236955,0.040729182489371324,0.11877589932857449,0.21160876651549576,0.3985840604323757,0.6091376654490182
MIMIC-IV,T_Amp_V5_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,T_Amp_V5_iqr,0.04163715175945528,0.0207816766619366,0.4398015397592275,3.16083207052079e-05,109.728574324765,0.021669940911487294,0.008924977278502602,0.19342539437458733,149.71525086104526,26917.617901255595,0.0052248598850804205,0.007814016795094676,0.013568552750115,0.0207816766619366,0.035238493661602296,0.11780097711615425,0.32518520817272484
MIMIC-IV,T_Amp_V6,0.09449994620437702,0.09650714100590235,0.46331091472962843,-64.9661954065728,33.6656567981014,0.13644774177940433,0.06774615041178794,0.21465700370760504,-36.38770070116831,4007.685732225877,-0.29749811904828233,-0.11563451291834925,0.03344679886940965,0.09650714100590235,0.16989454064881399,0.311482306245765,0.4673158774982407
MIMIC-IV,T_Amp_V6_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,T_Amp_V6_iqr,0.040366185149312034,0.01864223454508305,0.5877136220039473,2.98783500264683e-07,143.213366179737,0.0192369896076,0.007847282420616,0.3454073014889986,146.38222899301118,26077.798228283355,0.004868800955233755,0.007195241049269449,0.012327841342883375,0.01864223454508305,0.031564830950483375,0.11131888010525849,0.2941607945615333
MIMIC-IV,T_Amp_aVF,0.03563922171862063,0.044657374674127046,0.18600024282017652,-70.6250774196803,28.6499120672907,0.10049593718030654,0.05010864319261245,0.03459609032916463,-145.61112160580032,55980.740687830585,-0.3189111220761662,-0.15648078688837974,-0.006417718981670775,0.044657374674127046,0.09407821819863577,0.18919354404235975,0.2786762727548806
MIMIC-IV,T_Amp_aVF_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,T_Amp_aVF_iqr,0.029987922092849402,0.018359054017486,0.1896602176352712,0.00072781345092,97.5754564539993,0.017183196554989025,0.00738022789249795,0.03597099815345843,386.19956625160717,182162.61538517792,0.00480801970216019,0.007131942699592125,0.012291979634144475,0.018359054017486,0.0294751761891335,0.08331597713477115,0.21759668434422305
MIMIC-IV,T_Amp_aVL,0.07184707971585719,0.06400020607219956,0.14693634964529492,-44.8308556991246,15.3934566152598,0.10313917703251499,0.051309880065373556,0.02159029084708436,-83.19547618011119,24747.997610602368,-0.17926278404919097,-0.0766464421756035,0.016566763323901522,0.06400020607219956,0.1197059403564165,0.24209627419412175,0.4114319473653222
MIMIC-IV,T_Amp_aVL_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,T_Amp_aVL_iqr,0.03141167882287804,0.0188111848949816,0.17007395532398184,0.0005000577385284,85.3823854687391,0.017744101485508347,0.007524666877488501,0.028925150279543767,375.0959058532217,172163.51967464612,0.005057323804066505,0.0074665124716915745,0.01268813310744015,0.0188111848949816,0.0304322345929485,0.08887060309723098,0.22967873739963193
MIMIC-IV,T_Amp_aVR,-0.09005244697938448,-0.09508019965378514,0.17273385354826382,-71.4364127353016,24.541481624623,0.13403439906922887,0.06589386009816205,0.029836984161633048,-165.03276611164793,73022.28784846127,-0.3343451557878572,-0.25312786726457603,-0.1567968279453665,-0.09508019965378514,-0.02276242887613765,0.0817421185300588,0.17691445582405538
MIMIC-IV,T_Amp_aVR_count,13.677034502731651,13.0,3.566596411657629,3.0,38.0,5.0,2.0,12.720609963649075,0.8883875138143162,1.0545099654317696,8.0,9.0,11.0,13.0,16.0,20.0,24.0
MIMIC-IV,T_Amp_aVR_iqr,0.026509055640790015,0.01624713147704985,0.17611753523645463,0.0005687507763602,101.452706676817,0.015950451565704973,0.0067536298713519495,0.03101738621776384,487.4909935294866,272603.89805273816,0.0040680581543749905,0.006103808563647201,0.010707035992971799,0.01624713147704985,0.026657487558676772,0.08000471601438827,0.1789575635693871
PTB-XL,QRS_Dur_Global,162.52534519932107,160.0,20.140248370394623,46.0,280.0,22.0,10.0,405.6296044211833,0.9707934812225494,2.1620424927499666,123.0,132.0,150.0,160.0,172.0,201.0,228.0
PTB-XL,QRS_Dur_Global_count,12.103903848800403,12.0,2.7884216136196165,5.0,32.0,3.0,2.0,7.7752950953010265,1.256657980879656,3.139262714544757,7.0,9.0,10.0,12.0,13.0,17.0,21.0
PTB-XL,QRS_Dur_Global_iqr,12.66285150694986,12.0,8.405884887166096,0.0,128.5,10.5,5.5,70.65890073628735,1.9043189747058558,12.083248956679913,0.5,2.0,6.5,12.0,17.0,26.5,38.0
PTB-XL,Q_Amp_I,-0.07190926189274738,-0.075,0.1165796824286076,-5.59,1.53,0.075,0.034999999999999996,0.013590822355155,-2.377314981958638,246.97069497389654,-0.28,-0.2,-0.12,-0.075,-0.045,0.045,0.42
PTB-XL,Q_Amp_II,-0.04479953208862792,-0.08,0.17841038716591465,-1.4,2.6500000000000004,0.09,0.045,0.03183026624869156,3.091218715917151,23.739395187227238,-0.325,-0.22,-0.125,-0.08,-0.035,0.32,0.5700000000000001
PTB-XL,Q_Amp_III,0.014094224505711272,0.01,0.1851853254816507,-2.64,5.55,0.17,0.085,0.03429360477374491,1.2362305812332273,54.525880505781295,-0.45,-0.24,-0.07,0.01,0.1,0.27,0.49
PTB-XL,Q_Amp_III_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,Q_Amp_III_iqr,0.08173987338868753,0.0549999999999999,0.10637353747019576,0.0,2.7575000000000003,0.057499999999999996,0.024999999999999904,0.011315329473923141,7.084349156753616,89.10469111093626,0.0099999999999999,0.0175,0.0325,0.0549999999999999,0.09,0.2224999999999999,0.515050000000001
PTB-XL,Q_Amp_II_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,Q_Amp_II_iqr,0.07173505665397494,0.0474999999999999,0.10203726803283322,0.0,3.04,0.049999999999999906,0.022499999999999902,0.01041160406760425,8.808566082183734,139.25562232504484,0.0099999999999999,0.015,0.03,0.0474999999999999,0.0799999999999999,0.2025,0.4625
PTB-XL,Q_Amp_I_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,Q_Amp_I_iqr,0.05872815266755353,0.04,0.08307764203898396,0.0,6.005,0.0350000000000001,0.0150000000000001,0.006901894606757555,21.396252189628992,1252.6351471793453,0.0099999999999999,0.015,0.0274999999999999,0.04,0.0625,0.155,0.3875
PTB-XL,Q_Amp_V1,0.13950961053259325,0.125,0.15819623074297656,-1.2,4.62,0.15,0.075,0.02502604742128508,1.1870557478532486,36.441247963767154,-0.34,-0.035,0.06,0.125,0.21,0.39,0.5801000000000022
PTB-XL,Q_Amp_V1_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,Q_Amp_V1_iqr,0.0734759622001009,0.04,0.12574283592866997,0.0,5.789999999999999,0.04500000000000011,0.02,0.01581126078738442,10.52334956758986,273.1139838359738,0.0075,0.01,0.0249999999999999,0.04,0.07,0.24,0.5976500000000033
PTB-XL,Q_Amp_V2,0.2995435570439011,0.26,0.31914401794162683,-1.565,2.71,0.41,0.2,0.10185290418792545,0.8253732192655145,2.0762764541224827,-0.25,-0.11,0.07,0.26,0.48,0.88,1.2251000000000023
PTB-XL,Q_Amp_V2_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,Q_Amp_V2_iqr,0.09146979219230236,0.055,0.13549494798109074,0.0,3.07,0.060000000000000005,0.025,0.018358880928398488,6.521936558594794,69.4815136970431,0.0099999999999999,0.0175,0.0349999999999999,0.055,0.0949999999999999,0.275,0.7
PTB-XL,Q_Amp_V3,0.253363915775953,0.16,0.40468026455670175,-1.72,3.56,0.59,0.26,0.16376611652168213,0.9994813787561376,1.305252207495176,-0.28009999999999996,-0.175,-0.08,0.16,0.51,1.005,1.43
PTB-XL,Q_Amp_V3_count,12.15899811917978,12.0,2.78004555084611,5.0,33.0,4.0,2.0,7.7286532647792505,1.280110537665156,3.2048071648401244,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,Q_Amp_V3_iqr,0.10211007385659888,0.06,0.16105484055020972,0.0,3.1075,0.0699999999999999,0.03,0.02593866166465348,6.68722334926321,69.79818704790934,0.0099999999999999,0.015,0.035,0.06,0.1049999999999999,0.3199999999999999,0.8300000000000001
PTB-XL,Q_Amp_V4,0.07020850536746491,-0.07,0.3936371202817021,-9.81,3.75,0.16,0.060000000000000005,0.1549501824636712,1.4082195285508448,24.960401803563013,-0.365,-0.23,-0.12,-0.07,0.04,0.93,1.51
PTB-XL,Q_Amp_V4_count,12.158401761548696,12.0,2.7812591541534117,0.0,33.0,4.0,2.0,7.735402482562152,1.2752445869861584,3.2118341758079536,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,Q_Amp_V4_iqr,0.09809019176071196,0.0549999999999999,0.18202696169793145,0.0,9.38,0.07,0.030000000000000002,0.0331338147849802,12.969424813028288,402.2856525359653,0.0099999999999999,0.0149999999999999,0.03,0.0549999999999999,0.1,0.2925,0.8401499999999941
PTB-XL,Q_Amp_V5,-0.04815120653270942,-0.09,0.2523211988968755,-8.049999999999999,6.195,0.1,0.05000000000000002,0.06366598741275659,2.317136296583827,78.87053735536986,-0.38,-0.26,-0.14,-0.09,-0.04,0.4549999999999999,1.07
PTB-XL,Q_Amp_V5_count,12.158401761548696,12.0,2.7812591541534117,0.0,33.0,4.0,2.0,7.735402482562152,1.2752445869861584,3.2118341758079536,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,Q_Amp_V5_iqr,0.09581716212496556,0.05,0.19443224166350515,0.0,16.257499999999997,0.06999999999999999,0.03,0.037803896598295667,30.790076590552584,2241.496104640276,0.0099999999999999,0.01,0.0299999999999999,0.05,0.0999999999999999,0.3175,0.77
PTB-XL,Q_Amp_V6,-0.07451325809707313,-0.09,0.16398219807036926,-1.32,2.75,0.09500000000000001,0.049999999999999996,0.026890161283989814,3.9773174123424075,29.65564137515379,-0.345,-0.24,-0.14,-0.09,-0.045,0.125,0.655
PTB-XL,Q_Amp_V6_count,12.158401761548696,12.0,2.7812591541534117,0.0,33.0,4.0,2.0,7.735402482562152,1.2752445869861584,3.2118341758079536,8.0,9.0,10.0,12.0,14.0,17.0,22.0
PTB-XL,Q_Amp_V6_iqr,0.09999667400678959,0.0499999999999999,0.16973100490078152,0.0,4.465,0.0750000000000001,0.0299999999999999,0.028808614024629118,7.193054836842435,95.62583669980015,0.0075,0.01,0.0274999999999999,0.0499999999999999,0.1025,0.355,0.8225
